year,geo_name,geo,income_inequality
2016,Pope County,05000US05115,4.367
2015,Lyman County,05000US46085,4.367
2016,Caledonia County,05000US50005,4.367
2015,"Sarasota County, FL",05000US12115,4.367
2017,Hancock County,05000US54029,4.366
2016,Guernsey County,05000US39059,4.366
2015,Refugio County,05000US48391,4.366
2015,Coos County,05000US33007,4.366
2017,"Trumbull County, OH",05000US39155,4.366
2017,Vermilion County,05000US17183,4.366
2016,"Macomb County, MI",05000US26099,4.366
2017,Goodhue County,05000US27049,4.366
2017,Hidalgo County,05000US35023,4.365
2016,Logan County,05000US05083,4.365
2016,Kit Carson County,05000US08063,4.365
2017,Yadkin County,05000US37197,4.365
2016,"Volusia County, FL",05000US12127,4.364
2015,Stark County,05000US38089,4.364
2017,Columbia County,05000US12023,4.364
2016,McLean County,05000US38055,4.364
2016,Floyd County,05000US19067,4.364
2016,Morrison County,05000US27097,4.363
2017,Wayne County,05000US29223,4.363
2016,Portsmouth city,05000US51740,4.363
2017,"Washington County, RI",05000US44009,4.363
2015,Washington County,05000US39167,4.363
2017,Shelby County,05000US29205,4.363
2016,Fairfax city,05000US51600,4.363
2016,Van Buren County,05000US26159,4.363
2017,Preston County,05000US54077,4.362
2016,"Monterey County, CA",05000US06053,4.362
2017,"Brevard County, FL",05000US12009,4.362
2015,Washington County,05000US21229,4.362
2015,"Henderson County, NC",05000US37089,4.362
2016,Brown County,05000US18013,4.361
2017,Pike County,05000US05109,4.361
2017,Richmond County,05000US51159,4.361
2016,"LaPorte County, IN",05000US18091,4.361
2016,Jones County,05000US13169,4.361
2017,Schuyler County,05000US36097,4.361
2016,Franklin County,05000US17055,4.361
2017,Bottineau County,05000US38009,4.361
2015,Grant County,05000US18053,4.361
2015,Wilkinson County,05000US13319,4.36
2017,Gasconade County,05000US29073,4.36
2016,Dent County,05000US29065,4.36
2017,Lampasas County,05000US48281,4.359
2015,Nye County,05000US32023,4.359
2017,Clark County,05000US20025,4.359
2017,Delaware County,05000US36025,4.359
2016,Goochland County,05000US51075,4.359
2015,Major County,05000US40093,4.359
2017,"Deschutes County, OR",05000US41017,4.359
2017,White County,05000US47185,4.359
2017,Linn County,05000US20107,4.358
2016,Fayette County,05000US18041,4.358
2017,"Blount County, TN",05000US47009,4.358
2016,Bedford County,05000US47003,4.358
2017,Carter County,05000US40019,4.358
2017,Greene County,05000US37079,4.358
2017,Yates County,05000US36123,4.358
2016,"Nevada County, CA",05000US06057,4.358
2017,Cerro Gordo County,05000US19033,4.358
2017,Mineral County,05000US08079,4.357
2017,"Pasco County, FL",05000US12101,4.357
2016,Oliver County,05000US38065,4.357
2016,Maury County,05000US47119,4.357
2016,Lawrence County,05000US18093,4.357
2017,Garrard County,05000US21079,4.356
2015,McLean County,05000US38055,4.356
2015,Barbour County,05000US54001,4.356
2016,Caldwell County,05000US29025,4.356
2017,Lincoln County,05000US31111,4.356
2015,Grundy County,05000US29079,4.356
2015,Franklin County,05000US51067,4.355
2015,Herkimer County,05000US36043,4.355
2015,Warren County,05000US17187,4.354
2017,Columbia County,05000US41009,4.354
2015,Calhoun County,05000US05013,4.354
2015,"LaSalle County, IL",05000US17099,4.354
2017,Falls Church city,05000US51610,4.354
2015,Stevens County,05000US20189,4.354
2017,Fulton County,05000US36035,4.354
2016,Warren County,05000US51187,4.354
2015,Montour County,05000US42093,4.353
2016,"Arapahoe County, CO",05000US08005,4.353
2017,"Scott County, IA",05000US19163,4.353
2016,Morgan County,05000US17137,4.353
2017,"Midland County, TX",05000US48329,4.352
2017,Caldwell County,05000US29025,4.352
2016,Union County,05000US12125,4.352
2015,Lincoln County,05000US31111,4.352
2016,Montrose County,05000US08085,4.352
2016,Teller County,05000US08119,4.352
2015,Morrison County,05000US27097,4.351
2017,Knox County,05000US18083,4.351
2016,"Middlesex County, CT",05000US09007,4.351
2016,Jefferson County,05000US47089,4.351
2015,Spink County,05000US46115,4.351
2017,"Clermont County, OH",05000US39025,4.351
2015,Carroll County,05000US17015,4.351
2016,Pepin County,05000US55091,4.351
2017,Rio Grande County,05000US08105,4.351
2015,Logan County,05000US08075,4.351
2016,Marion County,05000US39101,4.351
2016,Avery County,05000US37011,4.351
2015,Summit County,05000US49043,4.351
2015,Washington County,05000US29221,4.351
2016,Marshall County,05000US47117,4.35
2017,Okeechobee County,05000US12093,4.35
2015,"Benton County, WA",05000US53005,4.35
2015,"Placer County, CA",05000US06061,4.35
2017,Furnas County,05000US31065,4.35
2016,Jersey County,05000US17083,4.35
2016,Mercer County,05000US38057,4.35
2015,Jasper County,05000US13159,4.349
2015,Lamar County,05000US01075,4.349
2015,"St. Lucie County, FL",05000US12111,4.348
2017,"Bay County, MI",05000US26017,4.348
2017,Oxford County,05000US23017,4.348
2017,Summers County,05000US54089,4.348
2015,Johnston County,05000US40069,4.348
2016,Curry County,05000US41015,4.348
2017,Monroe County,05000US19135,4.347
2016,Wilson County,05000US48493,4.346
2015,Union County,05000US28145,4.346
2015,Lee County,05000US37105,4.346
2015,Marion County,05000US39101,4.346
2015,Haywood County,05000US37087,4.346
2016,Calhoun County,05000US12013,4.345
2017,Graham County,05000US20065,4.345
2015,Towner County,05000US38095,4.345
2016,Major County,05000US40093,4.344
2017,Jackson County,05000US19097,4.344
2017,"Macomb County, MI",05000US26099,4.344
2016,"Sarasota County, FL",05000US12115,4.344
2015,Cape Girardeau County,05000US29031,4.344
2015,Lawrence County,05000US05075,4.344
2015,Carlton County,05000US27017,4.343
2015,Henderson County,05000US17071,4.343
2016,Polk County,05000US13233,4.343
2017,Columbia County,05000US53013,4.343
2015,Benton County,05000US29015,4.342
2016,Pike County,05000US17149,4.342
2016,Pitkin County,05000US08097,4.342
2015,Grays Harbor County,05000US53027,4.342
2016,Coos County,05000US33007,4.342
2015,Grafton County,05000US33009,4.341
2015,"Kent County, RI",05000US44003,4.341
2016,Yadkin County,05000US37197,4.341
2015,Dawson County,05000US13085,4.341
2015,Kit Carson County,05000US08063,4.341
2016,"Racine County, WI",05000US55101,4.341
2015,Greensville County,05000US51081,4.34
2016,Creek County,05000US40037,4.34
2017,Palo Alto County,05000US19147,4.34
2015,Bastrop County,05000US48021,4.34
2017,"Chittenden County, VT",05000US50007,4.34
2017,McKean County,05000US42083,4.34
2016,Hendry County,05000US12051,4.339
2016,Ogemaw County,05000US26129,4.339
2016,Perry County,05000US18123,4.339
2015,"Sumter County, SC",05000US45085,4.339
2015,Hettinger County,05000US38041,4.339
2015,Madison County,05000US12079,4.339
2017,Dickinson County,05000US19059,4.339
2015,Columbia County,05000US36021,4.338
2015,Sabine County,05000US48403,4.338
2016,Cassia County,05000US16031,4.338
2016,Greene County,05000US18055,4.338
2015,"Greene County, MO",05000US29077,4.338
2015,Harvey County,05000US20079,4.338
2015,Cannon County,05000US47015,4.338
2016,Pennington County,05000US27113,4.337
2016,"Harnett County, NC",05000US37085,4.337
2017,Kiowa County,05000US08061,4.337
2016,Humboldt County,05000US32013,4.336
2017,Amherst County,05000US51009,4.336
2015,Morgan County,05000US29141,4.336
2017,Nottoway County,05000US51135,4.336
2017,Upshur County,05000US48459,4.336
2016,DeKalb County,05000US47041,4.336
2016,Tyler County,05000US48457,4.335
2017,Humboldt County,05000US19091,4.335
2015,Dickson County,05000US47043,4.335
2015,Atchison County,05000US20005,4.335
2015,Larue County,05000US21123,4.334
2017,Marion County,05000US39101,4.334
2016,Harding County,05000US46063,4.334
2017,Potter County,05000US46107,4.334
2017,Bradford County,05000US42015,4.334
2016,Caroline County,05000US24011,4.334
2016,Texas County,05000US29215,4.334
2017,Rock County,05000US27133,4.333
2017,Clay County,05000US37043,4.333
2016,Newberry County,05000US45071,4.333
2016,Modoc County,05000US06049,4.333
2017,Worcester County,05000US24047,4.333
2017,"Rock Island County, IL",05000US17161,4.333
2015,Wythe County,05000US51197,4.333
2015,"Plymouth County, MA",05000US25023,4.332
2016,Irion County,05000US48235,4.332
2015,Pulaski County,05000US18131,4.331
2015,Lincoln County,05000US41041,4.331
2016,Blanco County,05000US48031,4.331
2016,Cottonwood County,05000US27033,4.331
2016,Waldo County,05000US23027,4.331
2017,"Licking County, OH",05000US39089,4.331
2017,Coleman County,05000US48083,4.33
2016,Pershing County,05000US32027,4.33
2015,Vinton County,05000US39163,4.33
2017,Richland County,05000US30083,4.33
2016,Southampton County,05000US51175,4.33
2016,Izard County,05000US05065,4.329
2016,Tuolumne County,05000US06109,4.329
2015,Mercer County,05000US29129,4.329
2015,McHenry County,05000US38049,4.329
2015,"Midland County, TX",05000US48329,4.329
2015,Adams County,05000US17001,4.329
2016,Garrard County,05000US21079,4.328
2016,"Blount County, TN",05000US47009,4.328
2015,"Cecil County, MD",05000US24015,4.328
2017,"Johnston County, NC",05000US37101,4.328
2016,"Jasper County, MO",05000US29097,4.328
2017,"Somerset County, NJ",05000US34035,4.327
2017,"Walworth County, WI",05000US55127,4.327
2017,Cattaraugus County,05000US36009,4.327
2016,"Licking County, OH",05000US39089,4.327
2017,"Ada County, ID",05000US16001,4.327
2017,Cascade County,05000US30013,4.327
2017,"Seminole County, FL",05000US12117,4.327
2015,"Cass County, ND",05000US38017,4.327
2015,Clay County,05000US05021,4.327
2016,Dickinson County,05000US26043,4.327
2017,Gray County,05000US48179,4.327
2016,Franklin County,05000US51067,4.326
2016,Fentress County,05000US47049,4.326
2017,"Sandoval County, NM",05000US35043,4.326
2015,Briscoe County,05000US48045,4.326
2015,San Juan County,05000US53055,4.326
2017,Johnson County,05000US29101,4.326
2015,"El Paso County, CO",05000US08041,4.326
2015,Gogebic County,05000US26053,4.326
2015,Wahkiakum County,05000US53069,4.325
2016,Lander County,05000US32015,4.325
2017,Lawrence County,05000US47099,4.325
2015,Lawrence County,05000US47099,4.325
2015,Murray County,05000US27101,4.325
2015,Beaverhead County,05000US30001,4.325
2015,White County,05000US47185,4.325
2015,Miner County,05000US46097,4.325
2016,Randolph County,05000US54083,4.325
2015,"Madison County, IN",05000US18095,4.325
2015,Charlotte County,05000US51037,4.324
2016,Waynesboro city,05000US51820,4.324
2015,Southampton County,05000US51175,4.324
2017,"Dane County, WI",05000US55025,4.324
2017,"Parker County, TX",05000US48367,4.324
2015,Richland County,05000US38077,4.324
2015,Nobles County,05000US27105,4.324
2015,Hancock County,05000US39063,4.323
2016,"Lee County, FL",05000US12071,4.323
2015,"Yakima County, WA",05000US53077,4.323
2015,Buffalo County,05000US55011,4.323
2016,Columbia County,05000US53013,4.323
2015,Traill County,05000US38097,4.322
2016,Carter County,05000US21043,4.322
2015,"Davidson County, NC",05000US37057,4.322
2016,Armstrong County,05000US42005,4.322
2015,Polk County,05000US48373,4.321
2016,Luce County,05000US26095,4.321
2015,Piscataquis County,05000US23021,4.321
2016,Sevier County,05000US47155,4.321
2017,Armstrong County,05000US42005,4.321
2017,Gunnison County,05000US08051,4.321
2016,Gratiot County,05000US26057,4.321
2015,Pope County,05000US05115,4.321
2017,Stoddard County,05000US29207,4.32
2016,Teton County,05000US30099,4.32
2017,Kershaw County,05000US45055,4.32
2017,"Volusia County, FL",05000US12127,4.32
2015,Pitkin County,05000US08097,4.32
2017,"Schuylkill County, PA",05000US42107,4.319
2017,Douglas County,05000US55031,4.319
2016,"Dane County, WI",05000US55025,4.319
2017,Murray County,05000US13213,4.319
2017,"St. Clair County, MI",05000US26147,4.319
2015,Hancock County,05000US54029,4.319
2017,Boone County,05000US31011,4.319
2017,Meade County,05000US21163,4.319
2015,"Brazoria County, TX",05000US48039,4.318
2015,Harrison County,05000US39067,4.318
2017,Pittsylvania County,05000US51143,4.318
2015,Kay County,05000US40071,4.318
2015,Washington County,05000US16087,4.318
2016,Nelson County,05000US21179,4.318
2016,"Middlesex County, NJ",05000US34023,4.317
2015,Chaves County,05000US35005,4.317
2015,Carroll County,05000US29033,4.317
2017,Greene County,05000US42059,4.317
2017,Piscataquis County,05000US23021,4.317
2015,Greene County,05000US47059,4.317
2016,Gila County,05000US04007,4.317
2015,Sharp County,05000US05135,4.316
2016,Carter County,05000US40019,4.316
2017,Lincoln County,05000US41041,4.315
2015,Norman County,05000US27107,4.315
2017,"Middlesex County, CT",05000US09007,4.315
2016,Sevier County,05000US49041,4.315
2016,Anderson County,05000US20003,4.315
2017,Gallatin County,05000US21077,4.315
2016,Davison County,05000US46035,4.314
2015,"Craven County, NC",05000US37049,4.314
2015,"La Crosse County, WI",05000US55063,4.314
2015,Freeborn County,05000US27047,4.314
2015,Jackson County,05000US19097,4.314
2017,Autauga County,05000US01001,4.314
2017,"Douglas County, OR",05000US41019,4.314
2017,Pennington County,05000US27113,4.314
2015,St. Clair County,05000US29185,4.313
2016,"Brazoria County, TX",05000US48039,4.313
2015,Fulton County,05000US18049,4.313
2015,Lea County,05000US35025,4.313
2016,Washington County,05000US48477,4.313
2015,Marinette County,05000US55075,4.312
2016,Coleman County,05000US48083,4.312
2015,Nelson County,05000US21179,4.312
2015,Emmet County,05000US19063,4.312
2015,Lucas County,05000US19117,4.312
2015,Ford County,05000US17053,4.312
2017,Henry County,05000US47079,4.312
2017,Barnes County,05000US38003,4.312
2017,Kit Carson County,05000US08063,4.311
2015,Pickett County,05000US47137,4.311
2017,Lake of the Woods County,05000US27077,4.31
2015,Bandera County,05000US48019,4.31
2015,"Napa County, CA",05000US06055,4.31
2016,Linn County,05000US29115,4.31
2015,"Madera County, CA",05000US06039,4.31
2015,"Randolph County, NC",05000US37151,4.31
2015,Morgan County,05000US17137,4.309
2017,Garfield County,05000US31071,4.309
2017,Lincoln County,05000US30053,4.309
2016,Fulton County,05000US18049,4.309
2016,Habersham County,05000US13137,4.309
2015,"Berks County, PA",05000US42011,4.309
2015,"Hardin County, KY",05000US21093,4.308
2015,Montgomery County,05000US05097,4.308
2015,"Pasco County, FL",05000US12101,4.308
2016,Owen County,05000US21187,4.308
2017,"Kaufman County, TX",05000US48257,4.308
2017,Montague County,05000US48337,4.308
2015,Allen County,05000US20001,4.308
2016,Pittsylvania County,05000US51143,4.307
2015,Dade County,05000US13083,4.307
2015,Clay County,05000US17025,4.307
2015,Chenango County,05000US36017,4.307
2015,Hale County,05000US48189,4.307
2017,Marion County,05000US29127,4.307
2017,Chenango County,05000US36017,4.307
2016,"Schuylkill County, PA",05000US42107,4.306
2016,"New London County, CT",05000US09011,4.306
2015,Clearfield County,05000US42033,4.306
2017,Coosa County,05000US01037,4.306
2016,Pratt County,05000US20151,4.306
2015,"Jasper County, MO",05000US29097,4.306
2015,Upson County,05000US13293,4.305
2016,"Escambia County, FL",05000US12033,4.305
2016,Kittson County,05000US27069,4.304
2015,Overton County,05000US47133,4.304
2016,"Cecil County, MD",05000US24015,4.304
2016,"Fairfield County, OH",05000US39045,4.304
2016,Clear Creek County,05000US08019,4.304
2016,Vinton County,05000US39163,4.304
2016,Jennings County,05000US18079,4.304
2015,Eastland County,05000US48133,4.304
2015,Yoakum County,05000US48501,4.304
2016,Warren County,05000US36113,4.304
2017,"Nevada County, CA",05000US06057,4.304
2015,Martin County,05000US18101,4.304
2016,McHenry County,05000US38049,4.304
2015,Sheridan County,05000US20179,4.304
2017,Traverse County,05000US27155,4.303
2015,Smith County,05000US20183,4.303
2017,Andrews County,05000US48003,4.303
2016,Autauga County,05000US01001,4.303
2015,Haakon County,05000US46055,4.303
2015,Izard County,05000US05065,4.303
2017,Putnam County,05000US13237,4.303
2017,Floyd County,05000US19067,4.303
2015,Crawford County,05000US29055,4.302
2016,Stevens County,05000US20189,4.302
2015,Delaware County,05000US40041,4.302
2017,"Monterey County, CA",05000US06053,4.302
2015,Marshall County,05000US47117,4.301
2015,Blanco County,05000US48031,4.301
2015,Trousdale County,05000US47169,4.301
2016,Sharp County,05000US05135,4.301
2015,"Middlesex County, CT",05000US09007,4.3
2015,Simpson County,05000US21213,4.3
2015,"Dane County, WI",05000US55025,4.3
2016,White Pine County,05000US32033,4.3
2015,"Blair County, PA",05000US42013,4.299
2015,Pittsylvania County,05000US51143,4.299
2016,Perry County,05000US28111,4.299
2016,Crowley County,05000US08025,4.299
2015,Oneida County,05000US16071,4.299
2016,Howard County,05000US05061,4.299
2016,Cavalier County,05000US38019,4.299
2017,Montgomery County,05000US05097,4.299
2016,Polk County,05000US48373,4.299
2015,Brookings County,05000US46011,4.299
2017,Franklin County,05000US51067,4.299
2016,Rich County,05000US49033,4.299
2017,Otsego County,05000US36077,4.298
2016,Kalkaska County,05000US26079,4.298
2017,Clare County,05000US26035,4.298
2016,Fulton County,05000US05049,4.298
2017,Kent County,05000US48263,4.298
2017,Jasper County,05000US45053,4.298
2015,Dawson County,05000US30021,4.297
2017,Washington County,05000US16087,4.297
2016,Brooke County,05000US54009,4.297
2015,Gem County,05000US16045,4.297
2015,Potter County,05000US42105,4.297
